Date,Year,Month,Day,Open Price,Low Price,High Price,AVG Price,Close Price,Volume
2023-11-21,2023,November,21,167.11,165.9216,167.86,166.8908,167.8,3979988.0
2023-11-22,2023,November,22,168.35,168.2963,169.57,168.93315,169.22,3235732.0
2023-11-24,2023,November,24,168.95,168.95,170.02,169.485,169.37,1751667.0
2023-11-27,2023,November,27,169.7,168.09,169.7,168.89499999999998,168.32,3664714.0
2023-11-28,2023,November,28,168.38,168.02,169.76,168.89,168.86,4056190.0
2023-11-29,2023,November,29,169.1,166.65,169.12,167.885,167.16,4722423.0
2023-11-30,2023,November,30,166.11,164.82,168.36,166.59,168.29,7346920.0
2023-12-01,2023,December,1,168.37,167.38,168.85,168.115,168.69,4897439.0
2023-12-04,2023,December,4,168.4,168.19,169.92,169.055,169.14,5323333.0
2023-12-05,2023,December,5,169.15,167.71,169.5731,168.64155,167.94,4553781.0
2023-12-06,2023,December,6,167.98,166.73,168.32,167.52499999999998,167.51,4714371.0
2023-12-07,2023,December,7,168.0,166.7,168.3043,167.50215,167.46,4934842.0
2023-12-08,2023,December,8,167.04,165.27,167.12,166.195,165.68,5115158.0
2023-12-11,2023,December,11,167.44,166.46,168.13,167.29500000000002,167.82,6912556.0
2023-12-12,2023,December,12,169.28,167.71,169.28,168.495,168.47,4515820.0
2023-12-13,2023,December,13,168.54,168.12,172.05,170.085,172.01,6082063.0
2023-12-14,2023,December,14,171.65,167.94,171.97,169.95499999999998,168.25,7119267.0
2023-12-15,2023,December,15,167.45,166.45,168.51,167.48,167.0,17734645.0
2023-12-18,2023,December,18,168.06,167.41,170.25,168.82999999999998,168.91,5439517.0
2023-12-19,2023,December,19,167.935,167.31,168.83,168.07,167.95,4813467.0
2023-12-20,2023,December,20,166.51,165.67,167.465,166.5675,165.69,5157779.0
2023-12-21,2023,December,21,166.5,165.39,167.1,166.245,166.97,4374203.0
2023-12-22,2023,December,22,167.36,166.86,168.17,167.515,167.68,3030355.0
2023-12-26,2023,December,26,167.65,167.25,169.42,168.33499999999998,168.86,2779405.0
2023-12-27,2023,December,27,168.9,168.36,169.49,168.925,169.4,3497213.0
2023-12-28,2023,December,28,169.4,168.7,169.54,169.12,169.39,2911277.0
2023-12-29,2023,December,29,169.34,169.17,170.065,169.6175,169.84,3291629.0
2024-01-02,2024,January,2,169.52,169.19,172.99,171.09,172.91,5743112.0
2024-01-03,2024,January,3,175.0,172.6966,175.2,173.9483,172.95,5588224.0
2024-01-04,2024,January,4,171.61,170.58,173.53,172.055,171.47,6283225.0
2024-01-05,2024,January,5,171.57,167.56,171.57,169.565,168.94,5249557.0
2024-01-08,2024,January,8,168.94,167.79,169.73,168.76,169.11,5735563.0
2024-01-09,2024,January,9,167.79,165.93,167.89,166.91,167.17,6268763.0
2024-01-10,2024,January,10,166.59,166.2,167.96,167.07999999999998,166.92,4394876.0
2024-01-11,2024,January,11,167.14,164.82,167.14,165.98,166.13,4800727.0
2024-01-12,2024,January,12,166.34,165.57,167.38,166.475,167.27,3546260.0
2024-01-16,2024,January,16,167.27,165.19,167.52,166.35500000000002,166.17,4576842.0
2024-01-17,2024,January,17,165.99,165.435,166.727,166.08100000000002,166.44,4392400.0
2024-01-18,2024,January,18,165.47,164.99,167.28,166.135,167.17,4709362.0
2024-01-19,2024,January,19,167.14,165.57,167.24,166.405,165.78,6528578.0
2024-01-22,2024,January,22,165.96,165.02,166.705,165.8625,165.11,5697428.0
2024-01-23,2024,January,23,164.56,164.36,167.93,166.145,167.64,4932727.0
2024-01-24,2024,January,24,167.64,165.515,167.74,166.6275,165.6,4949443.0
2024-01-25,2024,January,25,165.81,164.935,166.6,165.76749999999998,166.56,5373787.0
2024-01-26,2024,January,26,166.6,166.6,168.03,167.315,167.86,4848987.0
2024-01-29,2024,January,29,167.53,167.3926,168.7,168.04629999999997,168.15,5713559.0
2024-01-30,2024,January,30,167.67,167.32,169.7,168.51,169.62,4804243.0
2024-01-31,2024,January,31,169.96,167.88,170.3838,169.1319,168.53,5769214.0
2024-02-01,2024,February,1,168.53,167.17,171.8,169.485,171.7,4920789.0
2024-02-02,2024,February,2,171.235,170.1,171.96,171.03,170.97,5307883.0
2024-02-05,2024,February,5,170.55,169.045,171.58,170.3125,170.92,5142706.0
2024-02-06,2024,February,6,171.45,169.94,171.8252,170.8826,171.42,5182879.0
2024-02-07,2024,February,7,172.63,171.38,172.9,172.14,171.47,5769679.0
2024-02-08,2024,February,8,171.72,171.41,174.1,172.755,173.85,9269699.0
2024-02-09,2024,February,9,171.2,166.97,171.39,169.18,167.67,12731739.0
2024-02-12,2024,February,12,167.86,167.2,171.0694,169.1347,170.61,7867544.0
2024-02-13,2024,February,13,171.22,167.24,171.45,169.345,168.88,7302014.0
2024-02-14,2024,February,14,168.34,166.06,168.64,167.35,167.52,5731904.0
2024-02-15,2024,February,15,167.95,166.68,168.365,167.5225,167.86,4451374.0
2024-02-16,2024,February,16,167.21,165.68,167.41,166.54500000000002,166.32,5245994.0
2024-02-20,2024,February,20,167.74,167.185,169.52,168.35250000000002,168.65,6117866.0
2024-02-21,2024,February,21,169.95,167.855,170.18,169.01749999999998,168.83,4195366.0
2024-02-22,2024,February,22,167.64,166.1,168.8298,167.4649,168.25,7539232.0
2024-02-23,2024,February,23,167.94,167.8,170.25,169.025,169.6,6409765.0
2024-02-26,2024,February,26,169.42,167.71,169.42,168.565,168.26,3836980.0
2024-02-27,2024,February,27,167.82,167.35,168.22,167.785,168.16,3567644.0
2024-02-28,2024,February,28,168.12,166.45,168.5,167.475,167.03,5275282.0
2024-02-29,2024,February,29,166.21,164.91,166.68,165.79500000000002,165.34,8489449.0
2024-03-01,2024,March,1,164.86,163.25,165.0,164.125,164.59,6109856.0
2024-03-04,2024,March,4,164.45,163.6,165.65,164.625,165.37,4303882.0
2024-03-05,2024,March,5,165.22,161.81,165.5,163.655,162.04,6631346.0
2024-03-06,2024,March,6,162.06,162.04,163.99,163.015,163.0,5302463.0
2024-03-07,2024,March,7,163.82,162.5,163.9,163.2,163.11,5801610.0
2024-03-08,2024,March,8,162.32,162.09,164.2,163.14499999999998,163.05,6065294.0
2024-03-11,2024,March,11,163.92,163.31,165.42,164.365,164.73,5388012.0
2024-03-12,2024,March,12,165.14,163.96,165.42,164.69,164.54,5888448.0
2024-03-13,2024,March,13,165.1,164.74,166.14,165.44,165.3,4555287.0
2024-03-14,2024,March,14,166.26,164.2,166.26,165.23,164.78,5137611.0
2024-03-15,2024,March,15,165.06,163.64,165.38,164.51,164.66,21887267.0
2024-03-18,2024,March,18,167.05,166.95,172.18,169.565,171.26,10478533.0
2024-03-19,2024,March,19,171.1,171.0,172.65,171.825,171.8,7653926.0
2024-03-20,2024,March,20,172.3,171.12,173.1,172.11,171.86,5046920.0
2024-03-21,2024,March,21,171.92,171.05,173.42,172.235,172.45,4343007.0
2024-03-22,2024,March,22,173.02,171.76,173.1,172.43,172.02,4106531.0
2024-03-25,2024,March,25,172.2,172.108,173.09,172.599,172.6,3941985.0
2024-03-26,2024,March,26,172.17,171.815,172.97,172.39249999999998,172.73,4593166.0
2024-03-27,2024,March,27,173.998,173.05,174.69,173.87,173.57,4911274.0
2024-03-28,2024,March,28,174.76,174.37,175.81,175.09,175.01,5710539.0
2024-04-01,2024,April,1,175.57,172.65,176.23,174.44,172.98,4553536.0
2024-04-02,2024,April,2,172.94,171.36,173.87,172.615,171.44,4781596.0
2024-04-03,2024,April,3,170.0,168.7,170.92,169.81,169.68,5827098.0
2024-04-04,2024,April,4,170.92,169.33,171.78,170.555,169.65,5340447.0
2024-04-05,2024,April,5,169.4,168.065,169.97,169.01749999999998,169.14,4410447.0
2024-04-08,2024,April,8,169.15,168.74,170.05,169.395,169.58,3748077.0
2024-04-09,2024,April,9,170.225,168.73,170.72,169.725,170.61,3568857.0
2024-04-10,2024,April,10,169.57,167.77,169.63,168.7,168.95,4581676.0
2024-04-11,2024,April,11,169.62,167.77,169.87,168.82,168.36,4241563.0
2024-04-12,2024,April,12,167.69,167.32,168.51,167.915,168.1,5453736.0
2024-04-15,2024,April,15,169.21,166.03,169.35,167.69,166.95,5133181.0
2024-04-16,2024,April,16,167.03,166.89,168.51,167.7,167.5,4569689.0
2024-04-17,2024,April,17,169.09,168.21,169.7,168.95499999999998,169.48,4069200.0
2024-04-18,2024,April,18,170.1,170.1,172.68,171.39,172.27,5574662.0
2024-04-19,2024,April,19,172.28,171.8,174.27,173.03500000000003,174.13,6636697.0
2024-04-22,2024,April,22,174.41,174.03,177.2,175.615,176.46,7288701.0
2024-04-23,2024,April,23,174.7,170.14,174.88,172.51,171.22,9145041.0
2024-04-24,2024,April,24,168.5,167.65,178.09,172.87,177.41,10016685.0
2024-04-25,2024,April,25,178.28,175.82,180.63,178.225,176.68,7441497.0
2024-04-26,2024,April,26,174.44,174.34,178.57,176.45499999999998,175.58,4472102.0
2024-04-29,2024,April,29,175.5,175.02,176.315,175.66750000000002,176.14,3224473.0
2024-04-30,2024,April,30,176.27,174.8404,176.47,175.65519999999998,175.91,4465331.0
2024-05-01,2024,May,1,175.46,173.66,176.23,174.945,175.15,4340495.0
2024-05-02,2024,May,2,175.58,174.55,176.32,175.435,175.45,3964773.0
2024-05-03,2024,May,3,175.8,175.0,176.49,175.745,176.15,3492120.0
2024-05-06,2024,May,6,176.76,175.13,176.76,175.945,175.82,3576284.0
2024-05-07,2024,May,7,177.0,176.51,178.15,177.32999999999998,178.02,3707968.0
2024-05-08,2024,May,8,178.71,177.19,178.88,178.035,177.41,3400880.0
2024-05-09,2024,May,9,177.26,177.09,178.43,177.76,178.06,2421414.0
2024-05-10,2024,May,10,177.95,177.61,180.16,178.885,179.79,4201814.0
2024-05-13,2024,May,13,180.51,179.85,181.35,180.6,180.9,4408084.0
2024-05-14,2024,May,14,181.05,178.6,181.28,179.94,179.87,3508716.0
2024-05-15,2024,May,15,179.24,179.0,180.4,179.7,179.46,4785118.0
2024-05-16,2024,May,16,179.63,179.46,183.41,181.435,183.11,5984739.0
2024-05-17,2024,May,17,182.59,181.83,182.96,182.395,182.19,4449107.0
2024-05-20,2024,May,20,182.09,179.9123,182.13,181.02114999999998,180.31,3221153.0
2024-05-21,2024,May,21,181.5,179.8,181.58,180.69,181.08,3288063.0
2024-05-22,2024,May,22,180.45,179.98,182.13,181.055,182.09,4046993.0
2024-05-23,2024,May,23,181.33,179.04,181.89,180.46499999999997,179.27,4009026.0
2024-05-24,2024,May,24,179.37,177.87,179.42,178.64499999999998,177.99,3447399.0
2024-05-28,2024,May,28,176.23,171.9,176.275,174.0875,173.38,6178117.0
2024-05-29,2024,May,29,172.43,170.72,173.18,171.95,171.15,5352113.0
2024-05-30,2024,May,30,171.35,170.4,171.71,171.055,170.48,3903880.0
2024-05-31,2024,May,31,169.89,169.52,172.97,171.245,172.9,8155606.0
2024-06-03,2024,June,3,172.72,171.03,172.9,171.965,171.23,5032377.0
2024-06-04,2024,June,4,171.21,170.815,174.39,172.6025,173.89,4619065.0
2024-06-05,2024,June,5,173.84,171.96,173.97,172.965,173.49,5370688.0
2024-06-06,2024,June,6,174.0,172.675,174.4,173.53750000000002,173.2,5536694.0
2024-06-07,2024,June,7,171.5,170.75,172.51,171.63,171.04,3521165.0
2024-06-10,2024,June,10,170.11,165.62,170.37,167.995,165.9,9432639.0
2024-06-11,2024,June,11,164.87,163.51,165.46,164.485,165.07,8284512.0
2024-06-12,2024,June,12,164.88,162.4448,165.3275,163.88615,163.83,6281102.0
2024-06-13,2024,June,13,162.08,161.54,163.56,162.55,163.33,5432649.0
2024-06-14,2024,June,14,163.13,162.5291,164.39,163.45954999999998,163.81,3603340.0
2024-06-17,2024,June,17,163.49,162.79,166.41,164.6,166.14,5412239.0
2024-06-18,2024,June,18,166.1,165.25,167.07,166.16,166.48,3519509.0
2024-06-20,2024,June,20,165.73,165.73,167.64,166.685,166.68,4942417.0
2024-06-21,2024,June,21,167.21,166.45,169.07,167.76,167.28,10899240.0
2024-06-24,2024,June,24,167.5,167.09,169.6099,168.34995,168.08,4476929.0
2024-06-25,2024,June,25,168.08,167.25,168.96,168.10500000000002,167.35,4220902.0
2024-06-26,2024,June,26,165.89,164.85,167.01,165.93,166.74,4778280.0
2024-06-27,2024,June,27,166.63,165.27,167.25,166.26,166.26,4326460.0
2024-06-28,2024,June,28,165.3,164.62,166.22,165.42000000000002,164.93,8756033.0
2024-07-01,2024,July,1,165.04,162.58,166.06,164.32,162.89,4508019.0
2024-07-02,2024,July,2,163.5,162.32,164.47,163.39499999999998,163.58,4650803.0
2024-07-03,2024,July,3,162.92,161.96,164.13,163.04500000000002,162.6,2879575.0
2024-07-05,2024,July,5,162.64,162.47,164.52,163.495,164.39,4208217.0
2024-07-08,2024,July,8,163.06,161.92,163.75,162.83499999999998,162.12,5268800.0
2024-07-09,2024,July,9,162.19,161.5,162.56,162.03,161.9,5801833.0
2024-07-10,2024,July,10,161.84,160.66,163.77,162.215,163.59,7372266.0
2024-07-11,2024,July,11,159.1,158.03,164.89,161.45999999999998,163.95,10259333.0
2024-07-12,2024,July,12,164.96,164.96,168.03,166.495,166.38,6677035.0
2024-07-15,2024,July,15,166.01,163.65,166.2981,164.97405,163.86,4551803.0
2024-07-16,2024,July,16,163.41,162.84,165.04,163.94,164.76,4461676.0
2024-07-17,2024,July,17,166.04,165.8913,170.07,167.98065,169.89,7670981.0
2024-07-18,2024,July,18,168.71,168.39,172.67,170.52999999999997,170.37,6228568.0
2024-07-19,2024,July,19,170.28,168.47,170.485,169.47750000000002,169.36,5332848.0
2024-07-22,2024,July,22,169.26,167.35,169.71,168.53,167.66,5308367.0
2024-07-23,2024,July,23,167.79,166.18,168.36,167.27,166.28,3344293.0
2024-07-24,2024,July,24,166.28,164.95,168.67,166.81,168.17,5867046.0
2024-07-25,2024,July,25,169.49,168.86,173.49,171.175,171.02,6270889.0
2024-07-26,2024,July,26,170.73,170.73,172.76,171.745,172.75,5746255.0
2024-07-29,2024,July,29,172.29,170.85,173.49,172.17000000000002,173.21,4152662.0
2024-07-30,2024,July,30,172.69,171.55,173.45,172.5,173.18,4994644.0
2024-07-31,2024,July,31,173.92,172.2557,174.69,173.47285,172.67,6245571.0
2024-08-01,2024,August,1,172.53,172.5,175.56,174.03,174.96,5994458.0
2024-08-02,2024,August,2,178.84,173.84,179.95,176.89499999999998,178.04,6856083.0
2024-08-05,2024,August,5,179.52,173.16,180.91,177.035,174.04,7502535.0
2024-08-06,2024,August,6,173.28,172.36,176.21,174.28500000000003,172.49,7287051.0
2024-08-07,2024,August,7,171.62,171.33,174.39,172.86,171.79,5429077.0
2024-08-08,2024,August,8,170.21,169.81,173.0,171.405,172.37,5112483.0
2024-08-09,2024,August,9,172.09,170.39,172.78,171.58499999999998,172.39,3223163.0
2024-08-12,2024,August,12,172.24,170.705,172.87,171.78750000000002,171.42,3802411.0
2024-08-13,2024,August,13,171.62,170.22,172.42,171.32,172.37,3894698.0
2024-08-14,2024,August,14,172.23,171.93,174.34,173.135,173.71,3555959.0
2024-08-15,2024,August,15,173.71,171.83,174.3,173.065,172.52,4472137.0
2024-08-16,2024,August,16,172.52,171.1059,172.78,171.94295,172.62,4614804.0
2024-08-19,2024,August,19,172.66,172.44,173.98,173.20999999999998,173.82,3521653.0
2024-08-20,2024,August,20,173.53,172.5,176.03,174.265,175.85,5330053.0
2024-08-21,2024,August,21,175.94,174.6239,176.82,175.72195,175.21,4020749.0
2024-08-22,2024,August,22,175.83,174.7,176.08,175.39,175.74,5265989.0
2024-08-23,2024,August,23,176.63,173.67,176.68,175.175,175.87,5283617.0
2024-08-26,2024,August,26,176.32,175.73,176.84,176.285,175.97,4146861.0
2024-08-27,2024,August,27,176.31,174.52,176.88,175.7,175.3,3520562.0
2024-08-28,2024,August,28,175.55,173.35,175.7432,174.5466,173.92,3915499.0
2024-08-29,2024,August,29,173.76,171.91,173.96,172.935,172.09,4654540.0
2024-08-30,2024,August,30,172.06,171.25,173.56,172.405,172.88,8677312.0
2024-09-03,2024,September,3,172.38,171.88,177.89,174.885,177.54,7032051.0
2024-09-04,2024,September,4,177.9,176.29,179.65,177.97,178.52,6187723.0
2024-09-05,2024,September,5,178.73,177.52,179.73,178.625,179.3,5743141.0
2024-09-06,2024,September,6,177.44,177.0,178.58,177.79000000000002,177.34,6395276.0
2024-09-09,2024,September,9,177.05,175.855,178.79,177.3225,178.19,4666169.0
2024-09-10,2024,September,10,178.65,177.64,179.1,178.37,177.81,4315764.0
2024-09-11,2024,September,11,177.44,174.425,177.75,176.0875,175.78,4035975.0
2024-09-12,2024,September,12,175.78,173.95,177.69,175.82,177.25,4224894.0
2024-09-13,2024,September,13,177.445,176.365,177.96,177.16250000000002,177.36,3290404.0
2024-09-16,2024,September,16,179.0,176.35,179.425,177.8875,177.21,4940100.0
2024-09-17,2024,September,17,177.0,176.3,178.09,177.195,176.87,6305100.0
2024-09-18,2024,September,18,176.86,174.43,178.06,176.245,175.21,5307852.0
2024-09-19,2024,September,19,175.75,174.15,176.22,175.185,174.66,5504038.0
2024-09-20,2024,September,20,172.57,170.22,173.77,171.995,171.18,12198430.0
2024-09-23,2024,September,23,170.87,170.725,173.94,172.33249999999998,172.11,5350483.0
2024-09-24,2024,September,24,170.99,169.5,171.6,170.55,169.92,7837853.0
2024-09-25,2024,September,25,170.4,168.7623,170.765,169.76364999999998,169.4,4505130.0
2024-09-26,2024,September,26,169.22,168.68,171.0,169.84,169.69,5673635.0
2024-09-27,2024,September,27,169.96,169.68,171.645,170.66250000000002,170.0,7545935.0
2024-09-30,2024,September,30,170.58,169.58,171.74,170.66000000000003,170.05,5054615.0
2024-10-01,2024,October,1,171.29,169.77,171.94,170.85500000000002,171.38,7095860.0
2024-10-02,2024,October,2,171.5,168.52,171.74,170.13,169.55,5785972.0
2024-10-03,2024,October,3,168.14,167.17,169.105,168.1375,168.53,5090330.0
2024-10-04,2024,October,4,167.15,166.82,168.5,167.66,167.97,4391321.0
2024-10-07,2024,October,7,167.72,166.455,167.93,167.1925,167.21,5459506.0
2024-10-08,2024,October,8,167.72,166.85,170.65,168.75,170.42,8297792.0
2024-10-09,2024,October,9,169.38,169.1,173.28,171.19,172.54,7177529.0
2024-10-10,2024,October,10,172.07,171.22,173.06,172.14,172.99,5292404.0
2024-10-11,2024,October,11,174.0,172.87,175.175,174.0225,174.81,4720299.0
2024-10-14,2024,October,14,174.955,174.44,176.27,175.35500000000002,176.1,4536048.0
2024-10-15,2024,October,15,176.355,175.12,177.39,176.255,175.9,5802290.0
2024-10-16,2024,October,16,175.01,173.63,175.33,174.48000000000002,174.48,4400852.0
2024-10-17,2024,October,17,174.38,173.695,175.47,174.58249999999998,174.67,4125910.0
2024-10-18,2024,October,18,172.3,172.12,175.33,173.72500000000002,175.06,5097170.0
2024-10-21,2024,October,21,174.46,174.3487,177.5,175.92435,175.01,6436516.0
2024-10-22,2024,October,22,174.51,173.505,174.95,174.2275,174.37,3790452.0
2024-10-23,2024,October,23,173.7,172.47,173.84,173.155,172.95,3800654.0
2024-10-24,2024,October,24,172.92,171.7,173.535,172.6175,172.16,4244903.0
2024-10-25,2024,October,25,172.47,171.6,174.0,172.8,171.79,4442863.0
2024-10-28,2024,October,28,172.98,169.725,172.98,171.3525,169.84,5186635.0
2024-10-29,2024,October,29,169.2,166.97,169.2,168.08499999999998,167.5,5127890.0
2024-10-30,2024,October,30,167.0,166.08,167.6399,166.85995000000003,166.21,4801541.0
2024-10-31,2024,October,31,166.1,165.81,167.5048,166.6574,166.08,5582423.0
2024-11-01,2024,November,1,166.09,165.21,166.25,165.73000000000002,165.59,6339121.0
